InChIKey,SMILES,uniprot+pfam,ic_value,ic_str,sentence_len,log(ic),BEL-level
VJYUXEQWPPXOLL-FKUDPLTMSA-N,CC1(C)C(=O)[C@H](C/C=C\\CCCC(=O)O)[C@@H](/C=C/C(O)Cc2cc3ccccc3s2)[C@@H]1O,P35408|PF00001,310.00000000000006,310.00000000000006,18,5.736572297479192,5
MEMISOHEHYPPHH-UHFFFAOYSA-N,Cc1ccc(-c2cc3c4ccccc4nc(O)n3n2)cc1,P0DMS8|PF00001,88.0,88.0,4,4.477336814478207,4
KQHZZRQJOXXKSD-ASECSDFGSA-N,CCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)C(CNCCN)CNCCN)C(C)C)C(N)=O,P28336|PF00001,11.200000000000005,11.200000000000005,18,2.4159137783010487,4
QVHFARCMIMVLSZ-UHFFFAOYSA-N,Cc1cnc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c1,P50281|PF00413,10000.0,10000.0,7,9.210340371976184,6
MWYJTJSJYKOZSD-UHFFFAOYSA-N,Cc1cnc(NC(=O)CCCc2nc3ccccc3s2)s1,P55055|PF00104,67547.00000000003,67547.00000000003,17,11.12057893085512,7
CZGKLRUJJXPRFH-FQEVSTJZSA-N,COc1ccc(CCCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1,Q12809|PF00520,14300.000000000007,14300.000000000007,18,9.568014816248,6
MWLFQRZKKHIDTM-QGZVFWFLSA-N,O=C(NO)c1ccc2c(c1)C[C@H](Nc1nccc(-c3cccnc3)n1)CC2,Q92769|PF00850,100000.0,100000.0,17,11.512925464970227,7
REIHLDGDOFIXTP-UHFFFAOYSA-N,Cc1ccc(-c2ncccn2)c(C(=O)N2CCCOC2Cn2ccc(-c3ccc(F)cn3)n2)c1,O43613|PF00001,10.9,10.9,18,2.388762789235098,4
NZBNSOUKYOEUFA-FQEVSTJZSA-N,N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1cccc2ccccc12,O60911|PF00112,3981.070000000001,3981.070000000001,18,8.289305906367456,6
ODWSXTKSQNMMMQ-UHFFFAOYSA-N,O=C(O)CCn1c(=O)oc2ccc(Cl)cc21,O15229|PF01494,12.590000000000005,12.590000000000005,18,2.5329028480562563,4
GYTWJKOAUVCQII-UHFFFAOYSA-N,O=C(O)CNC(=O)c1ncc(-c2cn(Cc3ccc(Cl)cc3)nn2)cc1O,Q9GZT9|PF13640,2.0,2.0,3,0.6931471805599453,3
MOYKZPSSFMCUAR-UHFFFAOYSA-N,N#Cc1nn(C(=O)c2ccccc2)c2ccccc12,P08246|PF00089,39.99999999999999,39.99999999999999,17,3.688879454113936,4
NEVYYESHILCBMO-FPYGCLRLSA-N,Fc1ccc(/C=C/c2noc(-c3ccc(C(F)(F)F)cc3F)n2)cc1,P42574|PF00656,99000.0,99000.0,17,11.502875129116724,7
BYKXADYBFGJVQU-UHFFFAOYSA-N,CCCC(=O)Nc1cccc(NC(=O)c2cc(C)ccc2Br)c1,P25116|PF00001,480.0,480.0,5,6.173786103901937,5
AKALBVAZQOPMNW-UHFFFAOYSA-N,CCCCc1nc2ccc(NCc3ccccc3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,P34976|PF00001,1.1,1.1,18,0.09531017980432492,3
RYYVLZVUVIJVGH-UHFFFAOYSA-N,Cn1c(=O)c2c(ncn2C)n(C)c1=O,O15439|PF00664,132999.99999999994,132999.99999999994,18,11.79810440720389,7
KRKGTVKFVGNHRA-UHFFFAOYSA-N,Cn1cc(-c2ccc3ccc(F)c(-c4cc5c([nH]4)CCNC5=O)c3n2)cn1,Q9P1W9|PF00069,91.99999999999996,91.99999999999996,17,4.5217885770490405,4
SZUKWCISGROJRA-UHFFFAOYSA-N,O=C(Nc1cc(-c2ccncc2)cc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,P15056|PF07714,35.39999999999999,35.39999999999999,17,3.5667118201397283,4
OJRZDACTYREWAK-UHFFFAOYSA-N,Cc1sc2nc(SCCCN3CCN(c4ncccn4)CC3)nc(O)c2c1C,P19327|PF00001,226.0,226.0,5,5.420534999272285,5
HVBDEXVIGNSGMV-UHFFFAOYSA-N,COc1cnc(-c2ocnc2C(=O)NCc2ccncc2)cc1Cl,P24941|PF00069,15848.930000000002,15848.930000000002,18,9.670857269140233,6
PMQFLFLLOQPBCP-IBGZPJMESA-N,COc1ccc2cc(-c3cc(-c4cc(Cl)ccc4Cl)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,P43220|PF00002,8200.0,8200.0,6,9.011889433252344,6
PINOENKNNMKLKX-UHFFFAOYSA-N,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)c(C(=O)NCc3cn4ccccc4n3)c2)NC(=O)N1,P34947|PF00069,1900.0000000000007,1900.0000000000007,18,7.549609165154532,5
SLPJGDQJLTYWCI-UHFFFAOYSA-N,CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,Q13627|PF00069,400.0,400.0,18,5.991464547107983,5
MITCJQMHLRVRDH-UHFFFAOYSA-N,O=C(NC(=S)Nc1ccc(C(=O)N2CCOCC2)cc1)c1ccc([N+](=O)[O-])cc1,P11940|PF00076,65999.99999999999,65999.99999999999,17,11.097410021008566,7
BNDODEIOIJJVAR-LPMVOBIJSA-N,O=C(CCCC[C@@H]1SCC2NC(=O)NC21)Nc1ccc2c(c1)C[C@@H](C(=O)O)OC2,P10586|PF00102,7044.999999999999,7044.999999999999,17,8.86007342433278,6
GLGCTWNFYQFEIR-ZWNOBZJWSA-N,Cc1c(N2C(=O)CC[C@@H]2[C@@H](O)C(F)(F)F)ccc(C#N)c1C(F)(F)F,P15207|PF00104,120.0,120.0,5,4.787491742782046,4
QOVZQINZWUSANF-UHFFFAOYSA-N,CCCCCCCCC(=O)Nc1ccccc1-c1ccccc1,P35610|PF03062,64999.99999999999,64999.99999999999,18,11.082142548877776,7
YLYLACPJBIYCIG-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(OCCCCN2CCCC2)cc1,Q12809|PF00520,100000.0,100000.0,17,11.512925464970227,7
KUPGAPXCPCXKDD-WBANQOEISA-N,O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(Cc3cccc(C(F)(F)F)c3)CC2)CC1)c1ccc(Cl)cc1,P61169|PF00001,41.00000000000001,41.00000000000001,17,3.713572066704309,4
CLIGSMOZKDCDRZ-UHFFFAOYSA-N,CCCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CCC)c1=O,P28190|PF00001,0.7000000000000002,0.7000000000000002,18,-0.3566749439387321,3
GOESVWYTXYEMCF-UHFFFAOYSA-N,CCOc1ccccc1-c1nc(O)c2onc(C3CCCC3)c2n1,O76074|PF00233,20.0,20.0,18,2.9957322735539917,4
OAZMLKZBBLUNEQ-INIZCTEOSA-N,O[C@H]1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,P35367|PF00001,17000.0,17000.0,7,9.740968623038354,6
BXVUQKOBEMWXPX-NRFANRHFSA-N,CN1C(=O)[C@H](NC(=O)Nc2cccc(Nc3nn[nH]n3)c2)N=C(C2CCCCC2)c2ccccc21,P30551|PF00001,200.0,200.0,18,5.298317366548036,5
SAHKZPDIWGONST-UHFFFAOYSA-N,Cc1ccc(-c2cc(Br)ccc2OCc2ccc(F)cc2F)n1-c1cccc(-c2ccccn2)c1,P34995|PF00001,251.19,251.19,18,5.5262096248844506,5
MJDINJZUFSVWFM-RZJIVJKBSA-N,CO/C(=C\\C=C\\c1cc2cc(Cl)c(Cl)cc2[nH]1)C(=O)NCCCN1CCN(c2ncccn2)CC1,Q9I8D0|PF01496,930.0,930.0,5,6.835184586147301,5
ZFBHGYQVETXXBJ-UHFFFAOYSA-N,CC(C)(N)c1nc(-c2ccc(Cl)cc2)c[nH]1,Q9Y5Y9|PF00520,709.9999999999999,709.9999999999999,17,6.565264970035361,5
GGYWLZFXFKFWKL-FMUFIDHTSA-N,CCCC[C@@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O,P32245|PF00001,2.3999999999999995,2.3999999999999995,18,0.8754687373538997,3
ZFBCXFCADMZSRS-ZBFHGGJFSA-N,C=CCNC(=S)N1C[C@@H]([C@@H](C)OC(=O)CCCc2ccccc2)C1=O,O00519|PF01425,144.54,144.54,6,4.973556285854835,4
ZJQVHTCAULPBHW-UHFFFAOYSA-N,O=C(O)Cc1nn(Cc2nc(-c3ccccc3)ns2)c(=O)c2ccccc12,P15121|PF00248,2200.0,2200.0,6,7.696212639346408,5
LGGOJTFFASIAEW-UHFFFAOYSA-N,CSc1ccc(-c2nc3sccn3c2-c2ccccc2)cc1,P35354|PF03098,5000.0,5000.0,6,8.517193191416238,6
XYFPWWZEPKGCCK-SFHVURJKSA-N,C=CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,P00533|PF07714,1.1999999999999995,1.1999999999999995,18,0.18232155679395426,3
CHKRJVPBJCFFOL-UHFFFAOYSA-N,O=C(CCCCCCCCCCOc1cc(O)cc(O)c1)NCCO,Q9QZN9|PF00001,10000.0,10000.0,7,9.210340371976184,6
HKSZLNNOFSGOKW-FYTWVXJKSA-N,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Q16512|PF00069,3.7800000000000007,3.7800000000000007,18,1.3297240096314964,3
OXQTXNVWTNDAQF-UHFFFAOYSA-N,N#Cc1ccc(-c2cnc3ccc(NCc4ccccc4)nn23)cc1,P07333|PF07714,3400.0,3400.0,6,8.131530710604252,6
BGCHWNIVGPABJF-UHFFFAOYSA-N,COc1ccc(-c2nc(C(=O)N3CCN(C(=O)c4ccccn4)CC3)c(CN)o2)c2ccc(C(F)(F)F)nc12,Q9Y233|PF00233,1900.0000000000007,1900.0000000000007,18,7.549609165154532,5
XSWWFHORGNASLK-UHFFFAOYSA-N,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3ccccc3)cc1)CCN2,P35968|PF07714,951.0000000000003,951.0000000000003,17,6.85751406254539,5
YPNTXIYIFCQOMG-UHFFFAOYSA-N,N#Cc1cnc(NC(=O)Nc2cc(Cl)ccc2OC2CCOC2)cn1,O14757|PF00069,3.0,3.0,18,1.0986122886681098,3
VNQPMWHOGFTRSA-UHFFFAOYSA-N,COCCOc1cc(-c2cc3c(O)nc(C)nc3cc2C(C)C)ccc1Cl,Q8NER1|PF00520,216.0,216.0,5,5.375278407684165,5
GEDJITQRLAQHEL-QFBSZDFWSA-N,Oc1ccc2c3c1O[C@H]1c4nc(Cc5ccccc5)nc(-c5ccccc5)c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,P97266|PF00001,23.800000000000004,23.800000000000004,18,3.1696855806774287,4
AXJVGULABHSERI-OIYPRRECSA-N,N[C@H]1Cn2c(nc3cccnc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,P27487|PF00326,329.0,329.0,5,5.796057750765373,5
KGHQISWDCXQGHL-NPFVIJTESA-N,CN1C(=O)C[C@H](c2ccccc2F)[C@@H]1[C@H](O)c1ccc(-c2ccc(F)cc2)s1,P37059|PF00106,60.0,60.0,4,4.0943445622221,4
PEJHUYTWYJXSMC-UHFFFAOYSA-N,NCCCCC(N)C(=O)N1CCC(O)C1,P27487|PF00326,500000.0,500000.0,17,13.122363377404328,7
WOUDREXVBSUATL-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(N/N=C2\\C(=O)Nc3cccc(Oc4ccccc4)c32)cc1,P06493|PF00069,289.99999999999994,289.99999999999994,18,5.66988092298052,5
AIUKHSIQGFTDMT-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1,P07943|PF00248,129999.99999999994,129999.99999999994,18,11.77528972943772,7
RTYHQIZCRYJKBV-GOSISDBHSA-N,C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(NCCN(C)C)c4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,P53350|PF00069,3.0,3.0,18,1.0986122886681098,3
DSQHDEXVMSYAOR-KPMSDPLLSA-N,CC[C@@H](NC(=O)N1CC(=O)NCC(Cc2cc(Cl)ccc2OC)C1=O)C(=O)Nc1ccncc1,P23946|PF00089,2000.0,2000.0,6,7.600902459542082,5
FVMWOYILISEIBR-UHFFFAOYSA-N,O=C(O)c1cc2c(cc1O)ncn2-c1ccccc1,P11362|PF07714,22000.0,22000.0,7,9.998797732340453,6
HOKBADYASDUFAM-OAQYLSRUSA-N,O=C(NO)[C@@H](CCN1C(=O)c2ccccc2C1=O)NS(=O)(=O)c1ccc(-c2ccccc2C(F)(F)F)cc1,P08253|PF00413,390.0,390.0,5,5.966146739123692,5
FAKRSMQSSFJEIM-RQJHMYQMSA-N,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,P12821|PF01401,25.0,25.0,18,3.218875824868201,4
BYXNEKGOGSKHAW-RWSFTLGLSA-N,C[C@@H]1NS(=O)(=O)c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)cc3C(N)=O)cc21,P23458|PF07714,0.04,0.04,20,-3.218875824868201,2
OVHGVXGIHHVKIC-UHFFFAOYSA-N,CCCCN(c1cccc(-c2ccc(C(F)(F)F)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C,Q03181|PF00104,6.3100000000000005,6.3100000000000005,18,1.8421356765531216,3
CYBHHBKAWPDSQN-NDUUIVGLSA-N,O=C1N=C(Nc2ccccc2)S/C1=C\\C=C\\c1ccco1,Q07820|PF00452,12197.98,12197.98,18,9.409025643242007,6
LVAZMNBKXWCIMF-UHFFFAOYSA-N,Nc1nnc(-c2ccc3[nH]cc(-c4cncc(-c5ccc(Cl)cc5)n4)c3c2)o1,Q86V86|PF00069,7.020000000000001,7.020000000000001,17,1.94876321803772,3
LVRQOEPAUIFWPD-JFDOVZFRSA-N,C[C@]12CC[C@@H]3c4cc([N+](=O)[O-])c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2NS(=O)(=O)c1cccc(Br)c1,P08842|PF00884,49.99999999999999,49.99999999999999,17,3.912023005428147,4
NRUIYKIBILMTRY-ZDUSSCGKSA-N,NCCCC[C@H](N)C(=O)N1Cc2ccccc2C1,Q6V1X1|PF00326,200.0,200.0,18,5.298317366548036,5
LYDQFMSNIMOEFB-MUUNZHRXSA-N,CCCCCN(CCCCC)C(=O)N1CCN(C(=O)N(c2ccccc2)c2ccccc2)[C@H](CCO)C1,P35351|PF00001,15.0,15.0,4,2.7080502011022096,4
XJZVCDVZCRLIKN-QWHCGFSZSA-N,Cc1ccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)nc1C,P43405|PF07714,5.012,5.012,5,1.6118350370338217,3
JRHVNIXTOASGKA-ZHCBNKOXSA-N,COc1ccc(CN2C([C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@@H](C)N)=NNC2CCc2ccccc2)cc1,Q92847|PF00001,113.0,113.0,5,4.727387818712341,4
QQTBPEOVYLXYPD-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2cccc(F)c12,P10275|PF00104,770.0,770.0,5,6.646390514847728,5
NGUFATXOGLRQTH-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C#CC(=O)c2ccc(O)cc2)cc1,P79208|PF03098,10000.0,10000.0,7,9.210340371976184,6
CXRDFIBCRNVOFH-UHFFFAOYSA-N,CSc1nn(-c2ccccc2C)c2cc(C3=CCNCC3)ccc12,P50053|PF00294,10000.0,10000.0,7,9.210340371976184,6
HLNPWTJAVUGIEO-UHFFFAOYSA-N,C=CCN(c1cc(F)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1,P22455|PF07714,102.33,102.33,6,4.6282028850986645,4
MRQATYLSNUDCKK-UHFFFAOYSA-N,CCN(CC)CC(=O)N1c2ccccc2CCc2ccc(NC(=O)NC(C)C)cc21,Q14994|PF00104,4930.0,4930.0,6,8.503094267036737,6
YEELMYRLELZUFP-UHFFFAOYSA-N,CC(C)c1nc2c(c(NCc3ccc(Cl)c(C(F)(F)F)c3)n1)CCN(c1ncccc1C(F)(F)F)CC2,O35433|PF00520,3790.0,3790.0,6,8.240121298076472,6
QNUKRWAIZMBVCU-WCIBSUBMSA-N,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,P06493|PF00069,39.99999999999999,39.99999999999999,17,3.688879454113936,4
ITZIQQNMTDHJTJ-DHZHZOJOSA-N,O=C(/C=C/c1ccc(OC2CSC2)cc1)c1ccccc1,P42574|PF00656,23299.99999999999,23299.99999999999,17,10.056208639553793,6
IYADGYDKRDAQFR-UHFFFAOYSA-N,CN(CCCCCCC(=O)NO)C(=O)c1ccc(N(c2ccccc2)c2cccnc2)cc1,Q9UBN7|PF00850,64.0,64.0,4,4.1588830833596715,4
WYXKKFORWNIOFC-UHFFFAOYSA-N,O=C(Nc1ccc(I)cc1)C(=O)Nc1ccc(NC(=O)C(c2ccccc2)S(=O)(=O)O)cc1,P35236|PF00102,49999.99999999999,49999.99999999999,17,10.819778284410283,6
OWJRNHUDJKJKDG-BRPNSIIGSA-N,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34C=CC(=O)O4)[C@@H]21,P10275|PF00104,110.0,110.0,5,4.700480365792417,4
DFWSFSFNBJWHKD-UHFFFAOYSA-N,NCc1ccc(-n2cnc3ccc(-c4ccnc5[nH]ccc45)cc32)cc1,P41743|PF00069,799.9999999999999,799.9999999999999,17,6.684611727667928,5
SNMJDCLMHPLDAA-UHFFFAOYSA-N,Cc1csc(CN/C(N)=N\\C(=O)Cn2c(-c3ccccc3)ccc2C23CC4CC(CC(C4)C2)C3)n1,P07339|PF00026,143.99999999999994,143.99999999999994,18,4.969813299576,4
WGHJKYWWSVIRLL-JYFHCDHNSA-N,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OC(=O)NCc2ccccc2)C(C)C)ccc1OC,P14091|PF00026,30000.0,30000.0,18,10.308952660644293,6
BYVKSUZLHSOAJT-UHFFFAOYSA-N,CC(Sc1ccc2nnc(-c3cccc(Cl)c3)n2n1)c1ccn[nH]1,Q5S007|PF00069,798.0,798.0,5,6.682108597449808,5
XPPBRBBOBIZKRK-CYBMUJFWSA-N,c1cc(-c2nc(N[C@@H]3CCNC3)c3c4c(sc3n2)CCCC4)ccn1,P41743|PF00069,100.0,100.0,17,4.605170185988092,4
RDNLYOYTMRDEBY-LOSLGVLSSA-N,N[C@H]1Cn2c(nc3ccc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,Q12809|PF00520,17000.0,17000.0,7,9.740968623038354,6
WSUCIBGSTGQSRL-FMIVXFBMSA-N,Cn1cccc1/C=C1/C(=O)Nc2ccccc21,P35968|PF07714,20000.0,20000.0,7,9.903487552536127,6
DDHRKINLNCDPNG-MRXNPFEDSA-N,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1cn[nH]c1,P53350|PF00069,8670.000000000002,8670.000000000002,17,9.067624069774588,6
WZFVQGWXJBTVEA-UHFFFAOYSA-N,Cc1oc2c(c1CC(=O)Nc1nc(-c3cc(F)c(C(F)(F)F)c(F)c3)cs1)c(=O)n(C)c(=O)n2C,Q7Z2W7|PF00520,10000.0,10000.0,7,9.210340371976184,6
KXVDCPPOSPZQSC-UHFFFAOYSA-N,CC1=C(C#N)C(c2cccc(F)c2F)C(C#N)=C(C)N1,P15381|PF00520,1610.0,1610.0,6,7.383989457978507,5
ZORADJKXOGUMMR-UHFFFAOYSA-N,O=C(NO)c1cnc(Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)nc1,Q9UBN7|PF00850,9.999999999999998,9.999999999999998,17,2.302585092994045,4
DTHUWSMUMMQSMV-YTCPBCGMSA-N,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,P00734|PF00089,3420.0000000000005,3420.0000000000005,18,8.13739583005665,6
KPYPLDPMBWPEBO-BTJKTKAUSA-N,CC(C)Oc1cccnc1N(C)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C\\C(=O)O,P21917|PF00001,4.999999999999999,4.999999999999999,17,1.6094379124341005,3
MODADWRACQIEMS-UHFFFAOYSA-N,Cc1cc(Nc2nn(-c3ccc(C(F)(F)F)cc3)c(=O)c3ccccc23)[nH]n1,P43405|PF07714,525.0000000000001,525.0000000000001,17,6.2633982625916245,5
PKCDDUHJAFVJJB-VLZXCDOPSA-N,C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1,P08069|PF07714,17.999999999999993,17.999999999999993,18,2.8903717578961645,4
IJHKEJHAJRUZLT-UHFFFAOYSA-N,Cl.Cl.Cl.NCc1ccc(-c2cnccc2-c2cccnc2)o1,P33261|PF00067,12999.999999999995,12999.999999999995,18,9.472704636443671,6
KLTAXINXABHYMC-XBDPRNKDSA-N,O=C(N[C@@H]1CC(C(=O)C(F)(F)F)C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,P05771|PF00069,259.99999999999994,259.99999999999994,18,5.5606816310155285,5
SHGNRLBRVBRCMJ-UHFFFAOYSA-N,O=C(O)c1[nH]c2ccccc2c1C(c1cc(Cl)cc([N+](=O)[O-])c1O)c1c(C(=O)O)[nH]c2ccccc12,P04054|PF00068,9040.0,9040.0,6,9.109414453386222,6
NZCDMSTWUUULEH-UHFFFAOYSA-N,NCC1CCC(c2ccc(Br)cc2)O1,P23975|PF00209,59.00000000000002,59.00000000000002,18,4.07753744390572,4
AQIXAKUUQRKLND-UHFFFAOYSA-N,CN/C(=N/CCSCc1nc[nH]c1C)NC#N,P21447|PF00664,49999.99999999999,49999.99999999999,17,10.819778284410283,6
IFUKBECSYNPLCY-UHFFFAOYSA-N,COc1cc(C2=C(c3cn(CCCO)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,P36888|PF07714,556.0,556.0,5,6.320768294250582,5
IKQQULCSHLUYPQ-UHFFFAOYSA-N,Clc1ccc(Sc2cn(-c3ccccc3)nc2-c2ccc3c(c2)OCCO3)cc1,P97612|PF01425,8.0,8.0,3,2.0794415416798357,4
DDBYMJWMCRHQKD-HRFCLUMMSA-N,COc1ccc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F,P27487|PF00326,129.99999999999997,129.99999999999997,18,4.867534450455582,4
QSGKPYRFWJINEH-UHFFFAOYSA-N,COC(=N)c1nc2ccc3ncnc(Nc4ccc(Cl)cc4Cl)c3c2s1,Q92630|PF00069,10.8,10.8,18,2.379546134130174,4
NLIPEDZNYCOOGV-NDEPHWFRSA-N,CCNC(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)c(F)c3)ccn2)c1,P35968|PF07714,24.0,24.0,18,3.1780538303479458,4
UDGOQNBHRYYFSR-SJORKVTESA-N,COCCCNc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(N)=O)C1,P00797|PF00026,4.499999999999998,4.499999999999998,17,1.5040773967762735,3
CYWSUVZPOIZCRQ-UHFFFAOYSA-N,Cc1ccc(CN2C3CCCC2CC(NC(=O)Nc2cccc(F)c2)C3)cc1,P09923|PF00245,100000.0,100000.0,17,11.512925464970227,7
SNXSUBYHKSATAO-HZMBPMFUSA-N,Cc1c(N2CC[C@](C)(O)[C@@H]2C)ccc(C#N)c1Cl,P10275|PF00104,0.2,0.2,19,-1.6094379124341005,2
CNLJNJBKOVXRBN-GYZZCKOYSA-N,O=C(/C=C/c1c(C(=O)O)[nH]c2c(Cl)cccc12)Nc1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,Q9Y271|PF00001,16.0,16.0,4,2.772588722239781,4
SMQPPWBGDWYCFJ-UHFFFAOYSA-N,CC(C)(C)CS(=O)(=O)Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F,P15056|PF07714,63.00000000000002,63.00000000000002,18,4.1431347263915335,4
JXOVRQCLHXZZQU-IFXJQAMLSA-N,COc1cc(Cl)cnc1C(=O)Nc1cc(C)c(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,P56817|PF00026,29.0,29.0,4,3.3672958299864737,4
MRBPTYYVXXZQBB-BEFAXECRSA-N,CC1(C)C[C@@H](O)CN(S(=O)(=O)c2ccc(OCc3ccccc3Br)cc2)[C@H]1C(=O)NO,P45452|PF00413,8.0,8.0,3,2.0794415416798357,4
NSYILTRFSNGQMA-UHFFFAOYSA-N,Nc1[nH]c(C(=O)c2ccc(Br)cc2)c(-c2ccc(Cl)cc2[N+](=O)[O-])c1C(=O)NCCc1c[nH]c2ccccc12,P78536|PF13688,69505.0,69505.0,7,11.149153971411192,7
IOJIOVQRQKOFFL-UHFFFAOYSA-N,Cc1c(-c2ncnc3[nH]c(-c4ccc(CN5CCC(O)CC5)cc4)cc23)cccc1N1CCc2cc(C3CC3)ccc2C1=O,Q06187|PF07714,32.49999999999999,32.49999999999999,17,3.4812400893356914,4
OTQMUWZYUOZEJQ-UHFFFAOYSA-N,CC1(c2cc(Nc3nc(N4CCN(C(=O)Cc5ccccc5)CC4)nn4cccc34)n[nH]2)CC1,O60674|PF07714,22.0,22.0,4,3.0910424533583165,4
DXADTEIDFFSVKJ-UHFFFAOYSA-N,CN(Cc1ccc(Cl)cc1)C(=O)C1(C)CCN1C(=O)Cc1ccc(-c2ccccc2)cc1,O15552|PF00001,10000.0,10000.0,7,9.210340371976184,6
HKSZLNNOFSGOKW-FYTWVXJKSA-N,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Q8NG66|PF00069,752.0,752.0,5,6.62273632394984,5
FFWFFOAMLOOINZ-UHFFFAOYSA-N,Fc1ccc2[nH]cc(CC3CCNCC3)c2c1,P31652|PF00209,1.6,1.6,18,0.4700036292457356,3
QWXPRYBBALHARO-GFCCVEGCSA-N,COCCOc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,P28482|PF00069,2.18,2.18,4,0.7793248768009977,3
